customer_id,signup_date,age,income_segment,region,contract_type
CUST008664,2022-10-25,61,Medium,South,Annual
CUST008665,2022-10-07,38,Medium,West,Monthly
CUST008666,2022-10-27,52,Low,East,Monthly
CUST008667,2022-05-09,30,High,West,Monthly
CUST008668,2023-05-13,33,Medium,West,Annual
CUST008669,2023-03-14,46,Low,East,Monthly
CUST008670,2023-11-23,51,Low,South,Monthly
CUST008671,2022-10-19,55,Low,South,Annual
CUST008672,2022-07-26,60,Medium,South,Monthly
CUST008673,2022-10-21,41,Medium,South,TwoYear
CUST008674,2023-11-18,56,Low,West,Annual
CUST008675,2022-01-29,37,Medium,West,TwoYear
CUST008676,2022-06-28,52,Medium,East,Monthly
CUST008677,2022-02-10,44,Medium,North,Annual
CUST008678,2023-04-15,47,Medium,East,Monthly
CUST008679,2022-07-11,47,Medium,South,Monthly
CUST008680,2022-12-10,22,Medium,North,Annual
CUST008681,2023-09-18,28,Medium,East,Annual
CUST008682,2022-10-05,43,Low,South,Monthly
CUST008683,2022-12-21,21,Medium,North,Monthly
CUST008684,2023-06-13,51,High,North,Monthly
CUST008685,2022-03-27,52,Low,South,Monthly
CUST008686,2022-11-13,45,Low,North,Annual
CUST008687,2023-11-24,28,Medium,East,Monthly
CUST008688,2022-12-03,58,Low,East,Monthly
CUST008689,2022-05-25,66,Low,East,Annual
CUST008690,2022-11-11,43,Medium,North,Monthly
CUST008691,2022-08-13,48,High,North,Monthly
CUST008692,2023-02-27,44,Low,South,Annual
CUST008693,2022-02-23,48,High,South,Monthly
CUST008694,2022-03-09,40,Medium,North,Monthly
CUST008695,2023-09-11,41,Medium,East,Annual
CUST008696,2022-11-30,52,Medium,North,Monthly
CUST008697,2022-03-18,70,Low,West,Annual
CUST008698,2023-06-23,25,Low,East,TwoYear
CUST008699,2022-06-04,40,Medium,West,TwoYear
CUST008700,2022-03-13,27,Low,South,Monthly
CUST008701,2023-05-16,61,High,North,Monthly
CUST008702,2023-03-23,34,Medium,West,Monthly
CUST008703,2023-11-23,24,Medium,North,Monthly
CUST008704,2023-07-13,49,Medium,West,Monthly
CUST008705,2022-12-25,62,High,North,Monthly
CUST008706,2022-10-04,49,High,East,Monthly
CUST008707,2022-11-09,44,Medium,South,Annual
CUST008708,2022-04-15,46,Medium,East,Monthly
CUST008709,2022-04-05,58,Low,South,Annual
CUST008710,2022-08-07,31,Low,East,Monthly
CUST008711,2023-11-13,40,Low,South,Annual
CUST008712,2022-05-08,36,Low,East,Annual
CUST008713,2022-07-19,27,High,North,Monthly
CUST008714,2022-11-28,38,High,East,Monthly
CUST008715,2023-07-01,55,Medium,West,Annual
CUST008716,2023-10-18,48,Medium,West,Monthly
CUST008717,2022-10-19,49,Medium,North,Monthly
CUST008718,2022-03-07,43,Low,North,Monthly
CUST008719,2023-07-22,48,High,North,Monthly
CUST008720,2023-10-19,32,Low,West,Monthly
CUST008721,2023-02-08,38,Medium,East,Monthly
CUST008722,2023-12-26,44,Low,North,TwoYear
CUST008723,2023-08-29,45,High,East,Monthly
CUST008724,2023-09-10,45,Medium,South,TwoYear
CUST008725,2023-08-19,40,Medium,East,Monthly
CUST008726,2023-10-10,37,Low,East,Annual
CUST008727,2022-05-26,75,Medium,West,Monthly
CUST008728,2023-06-14,52,Medium,East,Annual
CUST008729,2023-02-06,46,Low,West,Monthly
CUST008730,2022-05-05,39,High,South,Annual
CUST008731,2023-05-29,36,High,West,Monthly
CUST008732,2022-11-28,40,Medium,South,Monthly
CUST008733,2023-04-25,45,Medium,South,Monthly
CUST008734,2023-12-13,19,High,North,Annual
CUST008735,2023-10-12,23,Low,East,Monthly
CUST008736,2023-12-16,34,Low,East,Annual
CUST008737,2023-02-02,44,Low,North,Monthly
CUST008738,2022-01-30,39,Low,North,Monthly
CUST008739,2022-02-25,59,Medium,East,Annual
CUST008740,2023-09-23,24,Low,North,Monthly
CUST008741,2022-05-12,32,Medium,North,Monthly
CUST008742,2022-08-19,60,Medium,South,Monthly
CUST008743,2023-01-30,43,Medium,North,Monthly
CUST008744,2022-06-01,52,Medium,North,Monthly
CUST008745,2023-05-17,66,High,West,Monthly
CUST008746,2023-05-21,33,Medium,East,Monthly
CUST008747,2023-01-21,40,Low,West,Monthly
CUST008748,2023-06-17,38,Medium,North,Monthly
CUST008749,2023-03-24,18,Low,North,Monthly
CUST008750,2023-08-03,38,Medium,West,Monthly
CUST008751,2022-05-06,52,High,North,Monthly
CUST008752,2023-07-09,48,Low,South,Annual
CUST008753,2023-11-25,49,Medium,West,Monthly
CUST008754,2023-05-04,37,Low,West,Annual
CUST008755,2023-09-04,34,High,East,Monthly
CUST008756,2023-03-22,57,Medium,West,Monthly
CUST008757,2023-04-15,36,Medium,South,Monthly
CUST008758,2022-12-15,45,Medium,North,Monthly
CUST008759,2023-05-23,43,Medium,West,Monthly
CUST008760,2023-04-02,59,Medium,West,TwoYear
CUST008761,2023-01-20,53,Medium,East,Monthly
CUST008762,2023-12-13,26,Medium,East,Monthly
CUST008763,2023-03-24,27,Medium,North,Monthly
CUST008764,2023-09-20,48,Medium,West,TwoYear
CUST008765,2022-04-25,41,Medium,South,Monthly
CUST008766,2023-03-28,36,Low,North,Monthly
CUST008767,2023-10-16,54,Medium,South,Monthly
CUST008768,2022-04-29,44,High,West,Annual
CUST008769,2022-04-03,42,Medium,North,Monthly
CUST008770,2023-06-05,51,Low,East,Monthly
CUST008771,2023-08-08,37,Medium,East,Annual
CUST008772,2023-06-22,60,Medium,South,Monthly
CUST008773,2023-03-09,32,Medium,North,TwoYear
CUST008774,2022-05-25,49,Medium,South,Annual
CUST008775,2022-03-09,59,Medium,East,Monthly
CUST008776,2023-12-01,25,Low,West,Monthly
CUST008777,2022-05-11,37,Low,East,Annual
CUST008778,2022-10-08,55,Low,West,Monthly
CUST008779,2023-10-14,55,Medium,South,Monthly
CUST008780,2023-07-20,39,Low,South,Annual
CUST008781,2023-05-28,33,Low,South,Monthly
CUST008782,2023-10-02,53,Low,West,Annual
CUST008783,2022-01-01,56,High,South,Monthly
CUST008784,2023-11-16,28,Medium,South,Monthly
CUST008785,2023-03-08,27,Medium,North,Monthly
CUST008786,2023-01-26,44,High,West,Monthly
CUST008787,2022-09-23,49,Low,South,Annual
CUST008788,2023-02-03,38,Medium,South,Monthly
CUST008789,2022-09-13,50,Low,West,Annual
CUST008790,2023-01-30,33,High,West,Monthly
CUST008791,2022-06-23,18,Low,East,Monthly
CUST008792,2022-02-14,36,Low,East,Monthly
CUST008793,2022-05-21,42,Low,North,Monthly
CUST008794,2023-06-23,38,High,South,Monthly
CUST008795,2023-12-22,28,Low,West,Monthly
CUST008796,2022-02-19,20,Medium,South,TwoYear
CUST008797,2022-03-02,35,Medium,East,Monthly
CUST008798,2022-08-31,52,High,East,Monthly
CUST008799,2022-09-26,57,Medium,East,Monthly
CUST008800,2022-05-20,56,Medium,West,Monthly
CUST008801,2022-06-06,32,Medium,South,Annual
CUST008802,2023-08-20,28,Medium,West,Monthly
CUST008803,2023-08-19,47,Low,South,Monthly
CUST008804,2022-10-03,49,Medium,North,Annual
CUST008805,2022-01-31,46,High,East,Monthly
CUST008806,2022-01-08,18,Medium,East,Monthly
CUST008807,2023-12-16,31,High,East,Annual
CUST008808,2022-02-02,41,Medium,East,Monthly
CUST008809,2023-10-17,47,Medium,West,Monthly
CUST008810,2023-03-28,51,Medium,East,Annual
CUST008811,2023-03-25,43,Medium,South,Monthly
CUST008812,2022-02-06,45,Low,South,Monthly
CUST008813,2023-10-21,43,Low,East,Monthly
CUST008814,2022-02-03,50,Medium,East,Monthly
CUST008815,2023-03-31,45,Low,West,Annual
CUST008816,2023-03-20,42,Low,West,Annual
CUST008817,2022-08-25,38,High,South,Monthly
CUST008818,2022-07-31,42,High,South,Annual
CUST008819,2022-05-20,47,Medium,North,Monthly
CUST008820,2023-12-03,45,Medium,South,Annual
CUST008821,2023-08-31,46,Low,North,Annual
CUST008822,2023-12-07,58,Medium,East,Monthly
CUST008823,2022-12-27,45,Medium,East,Monthly
CUST008824,2022-10-31,34,Medium,East,Annual
CUST008825,2022-10-23,52,High,South,Annual
CUST008826,2022-06-01,25,Medium,South,Annual
CUST008827,2022-08-11,29,Low,East,Monthly
CUST008828,2022-07-15,46,Medium,West,Monthly
CUST008829,2023-08-23,48,Medium,East,Monthly
CUST008830,2022-10-26,27,Low,North,Monthly
CUST008831,2023-06-13,37,High,West,Annual
CUST008832,2023-05-03,34,High,West,Annual
CUST008833,2022-07-30,36,High,South,Monthly
CUST008834,2022-08-20,53,High,South,Monthly
CUST008835,2023-11-26,50,High,North,Monthly
CUST008836,2023-11-05,41,High,East,Monthly
CUST008837,2023-01-02,35,Medium,East,Monthly
CUST008838,2023-04-26,25,Low,South,Annual
CUST008839,2023-08-05,59,Low,South,Annual
CUST008840,2023-07-26,49,Low,East,Monthly
CUST008841,2022-06-28,33,Medium,West,Annual
CUST008842,2023-04-29,50,High,North,Monthly
CUST008843,2023-08-12,41,Medium,North,Monthly
CUST008844,2023-05-10,38,Medium,North,Monthly
CUST008845,2023-07-01,47,Low,South,Monthly
CUST008846,2022-01-16,33,Low,West,TwoYear
CUST008847,2023-04-11,37,Medium,North,Annual
CUST008848,2023-02-06,43,Low,West,Monthly
CUST008849,2022-10-21,36,Low,South,Annual
CUST008850,2022-06-20,50,Medium,South,Monthly
CUST008851,2022-02-01,64,Medium,East,Annual
CUST008852,2022-09-20,32,Low,West,Annual
CUST008853,2022-08-03,22,Medium,West,Monthly
CUST008854,2023-07-12,18,Medium,West,Monthly
CUST008855,2022-07-08,40,Low,East,TwoYear
CUST008856,2023-08-06,34,Medium,North,Monthly
CUST008857,2023-08-23,44,Medium,North,Monthly
CUST008858,2022-09-18,43,Low,South,Annual
CUST008859,2022-07-01,22,High,East,Monthly
CUST008860,2023-05-20,20,Medium,West,Annual
CUST008861,2022-12-08,45,Medium,East,Annual
CUST008862,2022-01-22,43,High,South,Annual
CUST008863,2022-03-15,36,High,North,Monthly
CUST008864,2023-08-25,22,Low,North,Annual
CUST008865,2022-06-15,47,High,South,Monthly
CUST008866,2022-08-22,57,High,East,Monthly
CUST008867,2023-01-10,45,Low,South,Monthly
CUST008868,2023-03-09,31,Medium,West,Monthly
CUST008869,2023-10-03,42,Low,West,Monthly
CUST008870,2022-11-30,25,Medium,South,Monthly
CUST008871,2023-08-30,54,Medium,West,Monthly
CUST008872,2023-06-24,42,Medium,West,Monthly
CUST008873,2022-02-04,20,High,North,Monthly
CUST008874,2023-03-20,38,High,East,Monthly
CUST008875,2022-08-19,47,High,North,Annual
CUST008876,2022-11-14,38,Medium,North,TwoYear
CUST008877,2022-12-09,38,Low,East,Monthly
CUST008878,2023-03-06,27,High,North,Annual
CUST008879,2023-09-29,48,Low,West,TwoYear
CUST008880,2023-04-11,34,Medium,South,Monthly
CUST008881,2022-03-20,18,High,South,Annual
CUST008882,2023-07-27,37,Low,East,TwoYear
CUST008883,2023-03-25,53,Medium,South,Monthly
CUST008884,2023-12-30,37,Medium,South,Monthly
CUST008885,2022-10-09,62,Low,South,TwoYear
CUST008886,2023-11-06,47,Medium,South,Monthly
CUST008887,2022-02-26,46,Low,North,Monthly
CUST008888,2022-07-10,40,Low,West,Monthly
CUST008889,2023-10-06,41,High,West,Monthly
CUST008890,2023-04-08,38,Medium,South,TwoYear
CUST008891,2022-02-11,38,Medium,East,Monthly
CUST008892,2023-05-01,48,Low,North,Monthly
CUST008893,2022-06-22,30,Medium,South,Annual
CUST008894,2023-11-10,29,High,South,Annual
CUST008895,2022-09-07,28,Medium,East,TwoYear
CUST008896,2023-05-25,66,Medium,North,Monthly
CUST008897,2023-05-17,48,Low,South,TwoYear
CUST008898,2022-07-12,45,Medium,East,Monthly
CUST008899,2022-06-14,29,High,North,Annual
CUST008900,2022-03-31,49,High,North,Monthly
CUST008901,2023-11-22,40,Medium,South,TwoYear
CUST008902,2022-02-27,44,High,East,Annual
CUST008903,2022-09-20,30,Low,East,Monthly
CUST008904,2023-10-10,43,Medium,South,Monthly
CUST008905,2022-08-31,36,Low,South,Annual
CUST008906,2023-10-25,32,Medium,South,Annual
CUST008907,2022-08-07,50,Low,East,Monthly
CUST008908,2022-01-09,23,High,North,Monthly
CUST008909,2023-03-06,48,Medium,South,Annual
CUST008910,2022-01-13,50,Low,West,Monthly
CUST008911,2022-08-13,31,Medium,West,Monthly
CUST008912,2023-11-21,32,Medium,South,Annual
CUST008913,2022-03-08,39,Low,West,Monthly
CUST008914,2023-10-31,45,Low,North,Monthly
CUST008915,2023-11-08,40,Medium,North,Monthly
CUST008916,2023-05-18,47,Low,West,Annual
CUST008917,2022-07-03,63,Medium,East,Monthly
CUST008918,2022-07-27,35,Medium,South,Monthly
CUST008919,2023-06-12,21,Medium,East,Monthly
CUST008920,2022-10-27,51,Medium,North,Monthly
CUST008921,2022-08-29,62,High,West,Monthly
CUST008922,2023-03-31,46,Medium,South,Monthly
CUST008923,2023-06-14,28,Medium,West,Monthly
CUST008924,2023-10-21,40,Medium,West,Monthly
CUST008925,2022-09-01,28,Low,East,Monthly
CUST008926,2023-07-17,49,Low,East,Monthly
CUST008927,2022-08-26,25,Medium,West,TwoYear
CUST008928,2022-09-03,38,Medium,North,Annual
CUST008929,2022-12-11,29,Medium,South,Annual
CUST008930,2023-04-29,43,High,West,TwoYear
CUST008931,2022-11-06,37,Medium,West,Monthly
CUST008932,2023-07-15,44,High,West,Monthly
CUST008933,2022-10-11,42,High,West,Monthly
CUST008934,2022-02-07,30,Low,East,Monthly
CUST008935,2022-02-01,49,High,East,Annual
CUST008936,2022-08-31,41,Low,North,Annual
CUST008937,2023-07-07,30,High,South,Annual
CUST008938,2022-10-19,68,Medium,West,Annual
CUST008939,2023-09-07,47,Medium,North,Monthly
CUST008940,2022-10-19,40,Medium,East,Monthly
CUST008941,2023-09-11,58,Medium,South,Monthly
CUST008942,2023-01-17,64,Medium,North,Monthly
CUST008943,2023-08-22,40,High,South,Monthly
CUST008944,2023-08-01,46,High,South,Monthly
CUST008945,2022-05-18,30,Medium,South,TwoYear
CUST008946,2022-07-19,40,Medium,East,Monthly
CUST008947,2022-12-01,39,Low,West,Monthly
CUST008948,2023-08-28,44,High,South,Annual
CUST008949,2023-03-23,45,Medium,North,Monthly
CUST008950,2022-12-14,48,High,South,Monthly
CUST008951,2022-10-05,44,Medium,South,Monthly
CUST008952,2023-06-16,27,Low,East,Monthly
CUST008953,2023-02-03,30,Low,North,Annual
CUST008954,2023-01-26,35,Low,South,Monthly
CUST008955,2023-08-25,38,Medium,East,Monthly
CUST008956,2023-07-16,54,Low,East,Monthly
CUST008957,2022-01-10,28,Medium,West,Annual
CUST008958,2023-08-14,37,Low,West,Monthly
CUST008959,2023-07-03,53,Medium,West,Annual
CUST008960,2022-02-28,38,Low,South,Annual
CUST008961,2022-03-29,47,Medium,South,Monthly
CUST008962,2023-04-04,40,Low,South,Monthly
CUST008963,2022-04-14,45,Medium,East,Annual
CUST008964,2022-04-14,39,Low,South,Annual
CUST008965,2022-09-11,50,Low,East,Monthly
CUST008966,2022-12-01,23,High,North,Monthly
CUST008967,2023-04-08,37,Low,South,Annual
CUST008968,2023-07-03,45,High,North,Monthly
CUST008969,2022-10-28,48,High,West,Annual
CUST008970,2023-10-16,59,Medium,North,Annual
CUST008971,2023-07-09,37,Medium,North,Monthly
CUST008972,2023-09-20,59,Medium,East,Annual
CUST008973,2022-12-07,34,Medium,East,Annual
CUST008974,2023-05-07,57,Medium,East,Monthly
CUST008975,2022-03-25,51,Low,East,Monthly
CUST008976,2022-09-16,31,Medium,West,Annual
CUST008977,2022-12-26,45,High,North,Monthly
CUST008978,2022-03-28,41,Low,West,Annual
CUST008979,2023-03-04,49,Medium,West,Monthly
CUST008980,2023-01-02,39,Medium,East,TwoYear
CUST008981,2022-12-09,38,Low,North,Annual
CUST008982,2022-12-13,58,Low,North,Monthly
CUST008983,2022-04-06,40,Medium,West,Monthly
CUST008984,2022-09-12,51,Medium,East,Monthly
CUST008985,2022-05-16,39,Medium,West,Annual
CUST008986,2022-09-05,61,Medium,North,Annual
CUST008987,2023-05-14,33,Medium,East,Annual
CUST008988,2023-05-01,34,High,West,Monthly
CUST008989,2023-02-06,60,Low,North,Monthly
CUST008990,2023-08-27,36,Medium,South,Monthly
CUST008991,2023-02-16,61,Low,East,Monthly
CUST008992,2023-03-24,52,Low,North,Monthly
CUST008993,2022-09-04,40,Medium,East,Monthly
CUST008994,2023-11-30,20,Medium,North,Annual
CUST008995,2023-02-25,41,High,East,Monthly
CUST008996,2022-05-04,43,Medium,South,Annual
CUST008997,2022-09-17,56,Medium,West,Monthly
CUST008998,2022-06-18,61,Low,West,Annual
CUST008999,2022-04-21,33,Medium,West,Annual
CUST009000,2022-10-17,51,Medium,South,Annual
CUST009001,2023-08-22,51,Medium,East,Monthly
CUST009002,2022-01-13,54,Medium,East,Annual
CUST009003,2022-09-20,47,Medium,North,Monthly
CUST009004,2022-01-23,18,Low,North,Monthly
CUST009005,2022-07-19,40,Medium,East,TwoYear
CUST009006,2022-08-30,28,Medium,South,TwoYear
CUST009007,2022-08-27,39,Low,South,Monthly
CUST009008,2022-10-30,53,Low,West,Monthly
CUST009009,2022-06-14,45,High,West,Monthly
CUST009010,2022-06-25,55,High,West,Annual
CUST009011,2022-01-29,46,Low,East,Annual
CUST009012,2023-11-08,26,Medium,North,Monthly
CUST009013,2023-06-19,18,Medium,East,Annual
CUST009014,2022-10-21,43,High,East,Monthly
CUST009015,2023-04-22,39,High,South,TwoYear
CUST009016,2023-01-18,30,Medium,South,TwoYear
CUST009017,2023-07-10,21,Low,North,Monthly
CUST009018,2023-11-23,33,Medium,North,Annual
CUST009019,2022-10-23,39,Medium,East,Monthly
CUST009020,2023-10-13,49,High,East,Monthly
CUST009021,2022-11-30,44,Medium,East,Annual
CUST009022,2022-09-05,61,Medium,East,Monthly
CUST009023,2022-08-29,29,Medium,South,Monthly
CUST009024,2022-04-16,52,Low,West,TwoYear
CUST009025,2023-11-16,42,Medium,West,Monthly
CUST009026,2023-07-15,50,Low,West,Monthly
CUST009027,2022-05-03,36,Medium,North,Monthly
CUST009028,2022-02-04,54,Medium,North,Annual
CUST009029,2023-09-10,45,High,North,Annual
CUST009030,2023-02-20,33,High,North,Monthly
CUST009031,2023-12-09,41,Low,South,Annual
CUST009032,2023-09-13,39,Low,East,TwoYear
CUST009033,2023-09-29,47,Medium,North,Annual
CUST009034,2022-11-23,27,Medium,West,Monthly
CUST009035,2022-10-22,41,High,North,Annual
CUST009036,2023-03-08,46,Low,West,Annual
CUST009037,2022-12-13,42,High,East,Annual
CUST009038,2022-02-06,58,Medium,South,Monthly
CUST009039,2023-12-01,51,Low,South,Monthly
CUST009040,2023-05-27,41,Low,North,Monthly
CUST009041,2023-06-19,44,High,North,Annual
CUST009042,2023-12-07,45,Medium,West,Annual
CUST009043,2023-10-26,46,High,North,Annual
CUST009044,2022-01-18,20,Medium,South,Monthly
CUST009045,2022-01-27,38,Low,North,Monthly
CUST009046,2023-06-20,24,Medium,West,Monthly
CUST009047,2022-01-29,57,Low,East,Monthly
CUST009048,2023-10-13,41,Medium,South,Monthly
CUST009049,2023-10-20,39,Medium,South,TwoYear
CUST009050,2023-09-27,52,Medium,East,Monthly
CUST009051,2023-10-02,47,Medium,East,Monthly
CUST009052,2022-04-27,28,Low,South,Monthly
CUST009053,2022-05-12,41,Low,West,Monthly
CUST009054,2022-10-16,37,Medium,West,Monthly
CUST009055,2023-12-19,21,High,North,Annual
CUST009056,2022-08-24,33,Medium,West,Monthly
CUST009057,2022-02-11,39,Medium,South,Monthly
CUST009058,2022-06-09,40,Low,North,Monthly
CUST009059,2023-11-22,24,Medium,West,Annual
CUST009060,2022-05-05,55,Medium,East,Annual
CUST009061,2022-09-17,40,Medium,West,Monthly
CUST009062,2022-10-03,42,Medium,North,TwoYear
CUST009063,2022-08-01,46,Medium,East,Monthly
CUST009064,2023-04-18,32,Medium,North,Annual
CUST009065,2023-12-03,47,Medium,North,Monthly
CUST009066,2023-07-24,37,Low,East,Monthly
CUST009067,2023-03-07,31,Medium,North,Monthly
CUST009068,2023-12-16,48,Low,South,Monthly
CUST009069,2022-03-21,59,High,North,Monthly
CUST009070,2022-08-16,50,Medium,South,Monthly
CUST009071,2022-04-05,53,Medium,East,Monthly
CUST009072,2023-02-28,35,High,North,Monthly
CUST009073,2023-05-31,22,High,West,Annual
CUST009074,2022-06-14,59,Medium,North,Annual
CUST009075,2023-03-02,66,High,South,Monthly
CUST009076,2022-02-11,60,Low,South,Monthly
CUST009077,2023-02-07,37,High,West,Monthly
CUST009078,2023-12-25,28,Medium,East,Monthly
CUST009079,2023-02-20,29,Medium,South,Monthly
CUST009080,2022-10-27,21,Low,South,Monthly
CUST009081,2022-02-24,40,High,South,Monthly
CUST009082,2022-12-02,61,Low,North,Annual
CUST009083,2023-03-06,40,Medium,North,TwoYear
CUST009084,2023-11-16,45,Medium,North,Annual
CUST009085,2022-11-30,58,Medium,North,TwoYear
CUST009086,2023-02-10,37,Medium,North,Annual
CUST009087,2022-01-30,66,Medium,West,Monthly
CUST009088,2023-06-19,65,Medium,South,Monthly
CUST009089,2023-06-01,40,Low,West,Annual
CUST009090,2023-07-29,35,Medium,South,Monthly
CUST009091,2022-08-09,50,Medium,North,Monthly
CUST009092,2023-08-17,37,High,North,Monthly
CUST009093,2023-05-09,28,Medium,East,Monthly
CUST009094,2022-09-10,57,Low,East,Monthly
CUST009095,2023-07-18,56,Medium,West,Annual
CUST009096,2022-11-17,43,Medium,South,Monthly
CUST009097,2022-02-08,26,Low,West,Monthly
CUST009098,2023-04-10,27,Medium,East,TwoYear
CUST009099,2023-02-15,43,Low,South,Monthly
CUST009100,2023-02-16,36,Medium,West,Annual
CUST009101,2023-05-07,37,Medium,East,Annual
CUST009102,2023-03-14,54,Medium,North,Monthly
CUST009103,2023-04-24,50,High,West,Annual
CUST009104,2022-03-13,58,Medium,North,Monthly
CUST009105,2023-08-05,30,Medium,West,Annual
CUST009106,2022-08-08,37,High,South,Annual
CUST009107,2022-01-04,51,Low,South,TwoYear
CUST009108,2022-10-17,47,Low,South,Annual
CUST009109,2023-01-15,60,Low,South,Monthly
CUST009110,2022-12-21,47,Medium,East,Annual
CUST009111,2022-03-21,64,Medium,North,Monthly
CUST009112,2022-03-07,48,Medium,East,Monthly
CUST009113,2022-05-16,54,Low,West,Annual
CUST009114,2023-02-03,38,Low,West,TwoYear
CUST009115,2023-12-04,42,Medium,North,Monthly
CUST009116,2022-12-13,52,Low,North,TwoYear
CUST009117,2022-02-28,61,Medium,East,Annual
CUST009118,2023-06-03,50,Medium,South,Monthly
CUST009119,2023-12-15,41,High,East,Monthly
CUST009120,2022-08-25,58,Low,East,Annual
CUST009121,2022-03-20,18,Medium,West,Monthly
CUST009122,2023-07-12,24,Medium,East,Annual
CUST009123,2023-11-03,50,High,North,Annual
CUST009124,2022-04-25,42,High,South,Annual
CUST009125,2023-04-07,49,High,West,Monthly
CUST009126,2023-09-18,42,Medium,North,Monthly
CUST009127,2022-05-06,48,Medium,West,Monthly
CUST009128,2023-08-25,32,Medium,East,Monthly
CUST009129,2023-07-27,48,Medium,East,TwoYear
CUST009130,2023-05-15,53,Medium,North,Monthly
CUST009131,2022-04-12,56,Low,North,Monthly
CUST009132,2023-09-18,66,Medium,West,TwoYear
CUST009133,2022-06-23,44,High,South,Annual
CUST009134,2023-03-28,45,Low,West,Monthly
CUST009135,2022-04-02,23,Medium,East,Monthly
CUST009136,2023-11-26,35,Low,North,TwoYear
CUST009137,2023-01-20,39,Low,North,Monthly
CUST009138,2022-07-24,54,Low,West,Annual
CUST009139,2022-12-29,34,Low,North,Annual
CUST009140,2023-12-08,51,Low,North,Annual
CUST009141,2023-05-13,41,Medium,East,Monthly
CUST009142,2023-06-21,39,Medium,South,Monthly
CUST009143,2022-08-22,44,Low,North,Annual
CUST009144,2022-01-16,37,High,North,TwoYear
CUST009145,2022-05-21,36,High,West,TwoYear
CUST009146,2023-09-12,21,Medium,South,Monthly
CUST009147,2023-02-24,39,Medium,East,Monthly
CUST009148,2023-04-01,36,Low,North,Monthly
CUST009149,2022-10-27,35,Medium,South,Monthly
CUST009150,2022-12-05,47,High,South,Annual
CUST009151,2022-10-30,49,Medium,West,Monthly
CUST009152,2023-08-15,44,Medium,East,Monthly
CUST009153,2022-03-17,53,Low,South,Annual
CUST009154,2023-09-16,48,Medium,East,Annual
CUST009155,2022-11-12,38,Low,South,Annual
CUST009156,2023-05-15,36,Medium,North,Annual
CUST009157,2022-03-16,45,Medium,East,Monthly
CUST009158,2023-12-27,48,Medium,West,Monthly
CUST009159,2023-01-01,58,Low,South,TwoYear
CUST009160,2023-06-30,56,High,North,Annual
CUST009161,2023-10-15,35,Medium,South,Monthly
CUST009162,2023-11-09,40,Medium,North,Monthly
CUST009163,2023-01-31,50,Medium,East,Monthly
CUST009164,2022-08-19,54,High,West,Annual
CUST009165,2022-01-28,53,Low,North,Annual
CUST009166,2023-04-20,41,High,South,Monthly
CUST009167,2022-10-22,26,Low,North,Monthly
CUST009168,2023-03-03,30,Low,North,Annual
CUST009169,2022-04-01,45,Medium,West,TwoYear
CUST009170,2022-04-25,46,High,East,Monthly
CUST009171,2022-06-08,28,Low,North,Annual
CUST009172,2022-09-15,42,Medium,North,Monthly
CUST009173,2023-01-08,49,Medium,South,Monthly
CUST009174,2022-03-31,28,Low,South,Annual
CUST009175,2022-10-25,55,High,East,Annual
CUST009176,2022-01-31,37,Medium,East,Monthly
CUST009177,2022-12-24,57,High,East,Annual
CUST009178,2023-04-15,35,Medium,South,Annual
CUST009179,2022-05-08,29,Medium,North,Annual
CUST009180,2022-09-27,36,Medium,East,Annual
CUST009181,2023-05-13,40,Medium,South,Monthly
CUST009182,2023-02-17,37,Medium,South,Annual
CUST009183,2022-07-28,39,Low,East,Monthly
CUST009184,2023-11-21,46,Medium,South,Monthly
CUST009185,2022-11-02,39,High,North,Monthly
CUST009186,2022-07-10,41,Medium,West,Annual
CUST009187,2022-12-23,21,Low,South,Monthly
CUST009188,2023-04-02,46,High,South,Monthly
CUST009189,2023-03-25,40,Medium,West,Annual
CUST009190,2022-03-09,61,Medium,North,Annual
CUST009191,2023-04-12,30,Low,East,Monthly
CUST009192,2022-12-26,20,Medium,South,Annual
CUST009193,2023-01-22,49,High,North,TwoYear
CUST009194,2022-05-08,46,Medium,East,Annual
CUST009195,2023-04-30,29,Low,North,Monthly
CUST009196,2022-09-01,23,Medium,West,TwoYear
CUST009197,2022-01-19,60,Low,South,Monthly
CUST009198,2023-01-31,58,Medium,North,Annual
CUST009199,2023-10-29,18,Low,East,Annual
CUST009200,2022-08-17,36,Low,East,Annual
CUST009201,2023-01-03,61,High,East,Annual
CUST009202,2022-02-27,36,Medium,West,TwoYear
CUST009203,2022-10-08,36,Medium,North,TwoYear
CUST009204,2023-07-11,38,Medium,North,Monthly
CUST009205,2022-04-12,28,Low,East,TwoYear
CUST009206,2022-02-17,21,Low,East,Monthly
CUST009207,2023-07-16,54,Medium,East,Monthly
CUST009208,2023-08-16,19,Medium,West,Annual
CUST009209,2022-02-28,44,High,West,TwoYear
CUST009210,2022-06-10,52,Medium,South,Monthly
CUST009211,2022-04-13,24,High,South,TwoYear
CUST009212,2023-02-16,30,High,South,TwoYear
CUST009213,2022-07-02,56,Medium,East,TwoYear
CUST009214,2023-02-21,48,High,West,Monthly
CUST009215,2022-04-26,34,Medium,West,Annual
CUST009216,2023-02-03,56,Low,South,Annual
CUST009217,2023-11-07,56,Low,East,Monthly
CUST009218,2023-10-17,45,Low,North,TwoYear
CUST009219,2023-03-13,31,High,East,Monthly
CUST009220,2022-11-14,37,Medium,East,Monthly
