customer_id,date,minutes_used,features_accessed,sessions
CUST001722,2029-06-13,153,7,6
CUST003682,2029-06-14,163,5,2
CUST003466,2029-06-15,27,8,1
CUST001234,2029-06-16,223,7,7
CUST001848,2029-06-17,41,1,15
CUST008335,2029-06-18,235,3,17
CUST001780,2029-06-19,66,7,13
CUST004742,2029-06-20,84,9,13
CUST003874,2029-06-21,42,6,10
CUST003935,2029-06-22,43,3,8
CUST001557,2029-06-23,161,9,5
CUST004655,2029-06-24,101,6,18
CUST001528,2029-06-25,15,4,5
CUST008871,2029-06-26,66,5,1
CUST007618,2029-06-27,93,1,2
CUST002590,2029-06-28,19,4,12
CUST004524,2029-06-29,88,8,3
CUST002388,2029-06-30,223,7,13
CUST005681,2029-07-01,43,5,10
CUST006283,2029-07-02,17,3,12
CUST003108,2029-07-03,147,2,13
CUST000007,2029-07-04,9,5,10
CUST004211,2029-07-05,20,5,3
CUST009339,2029-07-06,51,7,5
CUST007544,2029-07-07,88,2,12
CUST003166,2029-07-08,225,5,11
CUST004972,2029-07-09,45,6,17
CUST005190,2029-07-10,27,9,14
CUST004540,2029-07-11,184,2,10
CUST009302,2029-07-12,1,6,11
CUST006852,2029-07-13,89,9,12
CUST006756,2029-07-14,1,4,5
CUST009541,2029-07-15,64,4,6
CUST001911,2029-07-16,230,5,10
CUST006852,2029-07-17,155,1,3
CUST008672,2029-07-18,76,3,18
CUST001564,2029-07-19,57,7,17
CUST000124,2029-07-20,51,3,14
CUST002798,2029-07-21,132,1,7
CUST006740,2029-07-22,33,4,17
CUST007169,2029-07-23,201,1,3
CUST006891,2029-07-24,207,9,14
CUST002066,2029-07-25,140,2,12
CUST001367,2029-07-26,183,5,9
CUST000635,2029-07-27,148,8,12
CUST003159,2029-07-28,0,7,12
CUST002794,2029-07-29,50,6,13
CUST005479,2029-07-30,35,2,5
CUST008056,2029-07-31,104,6,5
CUST001540,2029-08-01,95,7,1
CUST000331,2029-08-02,78,1,15
CUST009467,2029-08-03,152,7,5
CUST009413,2029-08-04,221,7,8
CUST003778,2029-08-05,6,8,11
CUST002377,2029-08-06,170,7,6
CUST009279,2029-08-07,107,8,2
CUST005047,2029-08-08,101,1,19
CUST005637,2029-08-09,111,6,2
CUST007992,2029-08-10,165,6,8
CUST003989,2029-08-11,18,1,18
CUST007178,2029-08-12,201,7,7
CUST008245,2029-08-13,106,2,12
CUST009170,2029-08-14,111,7,19
CUST008418,2029-08-15,208,2,12
CUST001310,2029-08-16,209,1,5
CUST005805,2029-08-17,118,4,18
CUST006848,2029-08-18,72,3,7
CUST002644,2029-08-19,207,2,2
CUST001481,2029-08-20,147,8,8
CUST000910,2029-08-21,77,9,2
CUST001374,2029-08-22,191,5,8
CUST005899,2029-08-23,116,3,2
CUST004642,2029-08-24,108,7,15
CUST007258,2029-08-25,13,5,12
CUST006795,2029-08-26,102,3,18
CUST001353,2029-08-27,205,9,10
CUST004323,2029-08-28,32,4,19
CUST001716,2029-08-29,32,1,1
CUST006552,2029-08-30,144,1,12
CUST004258,2029-08-31,223,9,10
CUST005912,2029-09-01,94,9,11
CUST001676,2029-09-02,37,9,6
CUST007121,2029-09-03,186,1,2
CUST006033,2029-09-04,182,3,5
CUST005307,2029-09-05,81,2,5
CUST006120,2029-09-06,57,6,9
CUST002949,2029-09-07,69,4,15
CUST008406,2029-09-08,182,2,11
CUST008078,2029-09-09,32,4,16
CUST008091,2029-09-10,74,9,3
CUST007993,2029-09-11,40,8,9
CUST008518,2029-09-12,118,6,11
CUST000488,2029-09-13,145,1,18
CUST000816,2029-09-14,146,7,2
CUST000130,2029-09-15,197,2,14
CUST005188,2029-09-16,74,7,12
CUST008739,2029-09-17,195,1,4
CUST000558,2029-09-18,107,3,4
CUST007694,2029-09-19,75,1,4
CUST006824,2029-09-20,161,1,10
CUST008061,2029-09-21,27,7,10
CUST002071,2029-09-22,46,2,6
CUST007074,2029-09-23,140,8,7
CUST002579,2029-09-24,38,1,1
CUST006673,2029-09-25,5,1,17
CUST007093,2029-09-26,18,8,8
CUST006196,2029-09-27,175,1,11
CUST000926,2029-09-28,20,2,1
CUST003310,2029-09-29,61,6,1
CUST002444,2029-09-30,230,2,13
CUST002876,2029-10-01,18,9,18
CUST002893,2029-10-02,5,2,16
CUST009217,2029-10-03,218,8,12
CUST004991,2029-10-04,123,3,8
CUST007563,2029-10-05,183,3,16
CUST004538,2029-10-06,206,1,14
CUST006404,2029-10-07,207,5,6
CUST007701,2029-10-08,155,1,5
CUST000860,2029-10-09,22,3,6
CUST002007,2029-10-10,28,7,10
CUST004389,2029-10-11,173,2,15
CUST005185,2029-10-12,97,6,19
CUST005032,2029-10-13,209,1,7
CUST001787,2029-10-14,172,4,16
CUST002945,2029-10-15,34,7,19
CUST006154,2029-10-16,153,5,14
CUST008352,2029-10-17,101,3,14
CUST002747,2029-10-18,175,4,18
CUST004432,2029-10-19,87,5,11
CUST002817,2029-10-20,174,3,3
CUST008344,2029-10-21,205,4,7
CUST003039,2029-10-22,198,9,19
CUST008445,2029-10-23,198,4,3
CUST004327,2029-10-24,86,4,19
CUST002141,2029-10-25,211,4,16
CUST004915,2029-10-26,194,8,5
CUST009205,2029-10-27,36,2,13
CUST009108,2029-10-28,81,2,1
CUST001398,2029-10-29,98,9,10
CUST000559,2029-10-30,107,8,14
CUST002774,2029-10-31,204,6,4
CUST007897,2029-11-01,205,1,5
CUST009933,2029-11-02,6,3,4
CUST000401,2029-11-03,221,3,18
CUST005154,2029-11-04,21,4,7
CUST001100,2029-11-05,160,7,18
CUST005111,2029-11-06,101,7,7
CUST008982,2029-11-07,230,4,5
CUST008277,2029-11-08,226,6,1
CUST004323,2029-11-09,157,6,13
CUST007709,2029-11-10,60,5,9
CUST002655,2029-11-11,84,6,2
CUST002718,2029-11-12,110,4,2
CUST004938,2029-11-13,20,1,13
CUST006117,2029-11-14,195,8,19
CUST001187,2029-11-15,224,1,8
CUST000100,2029-11-16,87,6,15
CUST008265,2029-11-17,206,8,8
CUST002967,2029-11-18,176,8,10
CUST008779,2029-11-19,227,9,2
CUST007691,2029-11-20,158,6,2
CUST001523,2029-11-21,221,6,17
CUST000455,2029-11-22,94,7,7
CUST009316,2029-11-23,9,1,1
CUST005101,2029-11-24,95,3,18
CUST002920,2029-11-25,26,2,12
CUST006704,2029-11-26,164,3,3
CUST009371,2029-11-27,136,3,2
CUST001353,2029-11-28,203,9,4
CUST003169,2029-11-29,5,1,10
CUST003472,2029-11-30,107,3,3
CUST002233,2029-12-01,213,4,19
CUST003290,2029-12-02,221,8,16
CUST003340,2029-12-03,126,6,13
CUST004148,2029-12-04,131,4,7
CUST005926,2029-12-05,132,6,7
CUST009710,2029-12-06,78,9,4
CUST002282,2029-12-07,138,8,11
CUST005409,2029-12-08,115,2,19
CUST003488,2029-12-09,51,1,17
CUST005917,2029-12-10,9,6,9
CUST001711,2029-12-11,22,8,14
CUST005561,2029-12-12,187,7,16
CUST008426,2029-12-13,149,1,14
CUST000677,2029-12-14,102,5,1
CUST002353,2029-12-15,65,5,10
CUST006941,2029-12-16,17,8,12
CUST007263,2029-12-17,13,5,8
CUST006443,2029-12-18,187,8,4
CUST009341,2029-12-19,5,8,1
CUST002348,2029-12-20,18,5,9
CUST000240,2029-12-21,18,2,13
CUST001295,2029-12-22,227,9,12
CUST006473,2029-12-23,234,8,19
CUST005837,2029-12-24,76,4,4
CUST003722,2029-12-25,217,9,3
CUST000741,2029-12-26,215,4,3
CUST004892,2029-12-27,239,7,3
CUST008531,2029-12-28,188,5,18
CUST006842,2029-12-29,208,4,4
CUST007443,2029-12-30,233,5,9
CUST005913,2029-12-31,31,2,7
CUST001490,2030-01-01,109,2,15
CUST009718,2030-01-02,88,8,18
CUST002440,2030-01-03,146,4,5
CUST005395,2030-01-04,31,7,3
CUST004973,2030-01-05,210,1,2
CUST009900,2030-01-06,188,9,11
CUST004875,2030-01-07,138,2,5
CUST008882,2030-01-08,129,6,1
CUST007306,2030-01-09,41,6,14
CUST004649,2030-01-10,29,9,2
CUST009081,2030-01-11,124,8,12
CUST007456,2030-01-12,104,7,10
CUST000860,2030-01-13,179,5,6
CUST008639,2030-01-14,162,3,15
CUST000950,2030-01-15,32,3,3
CUST001231,2030-01-16,55,2,13
CUST007809,2030-01-17,198,3,12
CUST006124,2030-01-18,59,2,9
CUST007748,2030-01-19,32,3,10
CUST008666,2030-01-20,1,4,18
CUST004964,2030-01-21,182,8,12
CUST005328,2030-01-22,176,4,14
CUST005434,2030-01-23,150,7,15
CUST005410,2030-01-24,73,2,16
CUST005991,2030-01-25,145,9,10
CUST000843,2030-01-26,147,8,14
CUST007006,2030-01-27,226,5,1
CUST001324,2030-01-28,161,6,18
CUST000963,2030-01-29,15,7,7
CUST000895,2030-01-30,120,7,11
CUST001824,2030-01-31,175,8,11
CUST001455,2030-02-01,200,9,15
CUST001702,2030-02-02,3,8,15
CUST008481,2030-02-03,239,5,1
CUST006059,2030-02-04,122,5,18
CUST005234,2030-02-05,97,3,3
CUST008069,2030-02-06,198,4,6
CUST000836,2030-02-07,90,3,7
CUST004685,2030-02-08,234,2,10
CUST001233,2030-02-09,172,9,1
CUST000961,2030-02-10,136,5,18
CUST007173,2030-02-11,183,4,10
CUST006725,2030-02-12,69,1,2
CUST003708,2030-02-13,218,8,16
CUST004176,2030-02-14,24,1,15
CUST005436,2030-02-15,18,4,14
CUST007888,2030-02-16,64,1,2
CUST003795,2030-02-17,220,1,1
CUST006262,2030-02-18,65,3,2
CUST006991,2030-02-19,48,1,15
CUST005142,2030-02-20,210,1,19
CUST009817,2030-02-21,137,4,15
CUST000178,2030-02-22,82,6,11
CUST008147,2030-02-23,148,9,16
CUST003044,2030-02-24,171,6,2
CUST004686,2030-02-25,84,6,8
CUST008788,2030-02-26,156,9,1
CUST008471,2030-02-27,206,9,19
CUST007856,2030-02-28,173,2,14
CUST009751,2030-03-01,105,6,12
CUST004150,2030-03-02,60,7,9
CUST007222,2030-03-03,98,9,13
CUST003128,2030-03-04,189,8,4
CUST004988,2030-03-05,206,7,14
CUST005059,2030-03-06,132,2,8
CUST002504,2030-03-07,130,8,7
CUST003762,2030-03-08,131,6,9
CUST008081,2030-03-09,192,8,12
CUST005875,2030-03-10,89,4,12
CUST001634,2030-03-11,39,6,1
CUST006155,2030-03-12,197,1,8
CUST002659,2030-03-13,156,3,17
CUST007348,2030-03-14,140,1,11
CUST005273,2030-03-15,72,4,16
CUST000944,2030-03-16,234,2,7
CUST008421,2030-03-17,72,1,5
CUST002130,2030-03-18,119,7,12
CUST000514,2030-03-19,69,9,6
CUST007692,2030-03-20,25,9,7
CUST009727,2030-03-21,88,3,14
CUST009647,2030-03-22,239,8,16
CUST000393,2030-03-23,228,2,3
CUST007809,2030-03-24,213,8,5
CUST005837,2030-03-25,215,5,15
CUST001684,2030-03-26,68,9,6
CUST007955,2030-03-27,62,9,1
CUST009903,2030-03-28,74,5,15
CUST000897,2030-03-29,117,8,16
CUST004380,2030-03-30,113,8,2
CUST009337,2030-03-31,12,2,19
CUST003498,2030-04-01,170,6,1
CUST003303,2030-04-02,57,5,15
CUST006989,2030-04-03,24,7,18
CUST009989,2030-04-04,211,7,15
CUST006590,2030-04-05,63,2,7
CUST006306,2030-04-06,211,3,17
CUST001026,2030-04-07,227,3,4
CUST005638,2030-04-08,107,4,4
CUST007509,2030-04-09,44,7,18
CUST001586,2030-04-10,43,8,9
CUST005253,2030-04-11,188,2,6
CUST009569,2030-04-12,25,7,3
CUST005352,2030-04-13,137,7,5
CUST007776,2030-04-14,32,1,3
CUST001091,2030-04-15,178,3,9
CUST004158,2030-04-16,14,4,19
CUST005839,2030-04-17,226,7,10
CUST007591,2030-04-18,128,9,7
CUST007856,2030-04-19,65,5,3
CUST000890,2030-04-20,38,1,18
CUST001781,2030-04-21,145,9,18
CUST002666,2030-04-22,238,5,15
CUST005542,2030-04-23,98,5,6
CUST005512,2030-04-24,7,7,5
CUST001560,2030-04-25,73,2,6
CUST005983,2030-04-26,5,4,13
CUST007504,2030-04-27,156,9,8
CUST003142,2030-04-28,232,5,1
CUST002316,2030-04-29,57,1,10
CUST002829,2030-04-30,60,8,18
CUST005907,2030-05-01,151,6,4
CUST007313,2030-05-02,37,3,15
CUST005600,2030-05-03,129,8,4
CUST009224,2030-05-04,152,4,16
CUST001387,2030-05-05,213,6,10
CUST000114,2030-05-06,175,9,13
CUST004144,2030-05-07,169,8,8
CUST005338,2030-05-08,238,2,14
CUST006557,2030-05-09,132,4,6
CUST009958,2030-05-10,127,5,16
CUST003808,2030-05-11,200,2,2
CUST006754,2030-05-12,59,7,7
CUST009901,2030-05-13,35,1,17
CUST005418,2030-05-14,210,9,13
CUST007550,2030-05-15,37,1,12
CUST003868,2030-05-16,119,3,14
CUST007161,2030-05-17,209,4,17
CUST005130,2030-05-18,103,7,10
CUST004189,2030-05-19,118,5,9
CUST009038,2030-05-20,84,5,19
CUST005560,2030-05-21,137,8,11
CUST001495,2030-05-22,106,4,3
CUST006684,2030-05-23,77,1,6
CUST007094,2030-05-24,225,3,2
CUST005710,2030-05-25,47,4,15
CUST000796,2030-05-26,67,2,19
CUST006984,2030-05-27,193,1,18
CUST008487,2030-05-28,210,4,6
CUST000575,2030-05-29,182,2,7
CUST001095,2030-05-30,150,8,8
CUST003969,2030-05-31,107,7,19
CUST004484,2030-06-01,47,3,15
CUST006233,2030-06-02,171,6,7
CUST007384,2030-06-03,209,2,8
CUST001741,2030-06-04,61,6,15
CUST003051,2030-06-05,102,6,19
CUST003282,2030-06-06,24,8,5
CUST005075,2030-06-07,100,5,4
CUST002607,2030-06-08,209,4,7
CUST003217,2030-06-09,21,3,11
CUST003113,2030-06-10,160,1,1
CUST002550,2030-06-11,65,9,19
CUST005866,2030-06-12,198,6,2
CUST004989,2030-06-13,45,6,11
CUST001376,2030-06-14,191,3,3
CUST001277,2030-06-15,109,3,1
CUST006419,2030-06-16,131,7,17
CUST002327,2030-06-17,238,4,5
CUST007294,2030-06-18,12,2,8
CUST006177,2030-06-19,42,6,2
CUST004923,2030-06-20,90,4,4
CUST003860,2030-06-21,49,1,6
CUST002861,2030-06-22,22,3,17
CUST009819,2030-06-23,162,4,1
CUST001329,2030-06-24,48,1,3
CUST004526,2030-06-25,83,7,13
CUST005097,2030-06-26,92,3,4
CUST000512,2030-06-27,129,7,4
CUST008147,2030-06-28,5,1,7
CUST009944,2030-06-29,162,8,5
CUST005801,2030-06-30,117,2,11
CUST008458,2030-07-01,230,7,2
CUST005930,2030-07-02,143,7,10
CUST007361,2030-07-03,155,2,1
CUST007191,2030-07-04,45,7,2
CUST001560,2030-07-05,144,8,4
CUST003508,2030-07-06,182,4,6
CUST000586,2030-07-07,192,9,15
CUST007274,2030-07-08,45,5,2
CUST000845,2030-07-09,151,7,2
CUST002027,2030-07-10,10,2,10
CUST003175,2030-07-11,30,6,10
CUST006964,2030-07-12,126,5,2
CUST006095,2030-07-13,63,8,5
CUST003276,2030-07-14,234,7,17
CUST006104,2030-07-15,154,7,9
CUST008236,2030-07-16,179,3,7
CUST008591,2030-07-17,67,9,13
CUST003984,2030-07-18,228,2,7
CUST003462,2030-07-19,73,9,18
CUST009709,2030-07-20,39,1,13
CUST005812,2030-07-21,122,6,4
CUST007240,2030-07-22,125,3,11
CUST007922,2030-07-23,86,4,17
CUST003403,2030-07-24,13,5,3
CUST001744,2030-07-25,95,3,18
CUST005995,2030-07-26,10,2,8
CUST009716,2030-07-27,32,2,8
CUST003110,2030-07-28,12,1,16
CUST009088,2030-07-29,200,5,16
CUST002458,2030-07-30,54,2,11
CUST000434,2030-07-31,137,7,3
CUST006546,2030-08-01,215,1,11
CUST001359,2030-08-02,68,9,2
CUST006370,2030-08-03,3,5,19
CUST006220,2030-08-04,220,7,4
CUST003584,2030-08-05,221,8,15
CUST008721,2030-08-06,137,2,17
CUST003922,2030-08-07,100,6,3
CUST005241,2030-08-08,84,4,10
CUST000208,2030-08-09,45,5,2
CUST000779,2030-08-10,14,9,17
CUST002475,2030-08-11,194,7,3
CUST004978,2030-08-12,111,7,19
CUST002091,2030-08-13,7,4,4
CUST005121,2030-08-14,152,1,19
CUST006084,2030-08-15,12,9,11
CUST009165,2030-08-16,229,6,7
CUST002070,2030-08-17,157,7,4
CUST008048,2030-08-18,174,8,17
CUST007898,2030-08-19,205,8,6
CUST001016,2030-08-20,58,9,8
CUST004194,2030-08-21,65,6,1
CUST009656,2030-08-22,83,5,18
CUST006257,2030-08-23,31,7,17
CUST003988,2030-08-24,119,4,14
CUST002802,2030-08-25,62,3,5
CUST002752,2030-08-26,220,4,3
CUST007931,2030-08-27,92,7,17
CUST001900,2030-08-28,15,7,5
CUST004836,2030-08-29,227,9,5
CUST004199,2030-08-30,148,3,14
CUST005994,2030-08-31,190,8,8
CUST002356,2030-09-01,218,3,3
CUST008125,2030-09-02,81,2,17
CUST006412,2030-09-03,207,6,13
CUST005716,2030-09-04,145,1,4
CUST000161,2030-09-05,232,2,16
CUST005562,2030-09-06,25,1,2
CUST008101,2030-09-07,43,8,15
CUST009759,2030-09-08,45,3,13
CUST009774,2030-09-09,142,4,7
CUST000776,2030-09-10,21,4,8
CUST008734,2030-09-11,192,1,11
CUST009564,2030-09-12,66,3,11
CUST004006,2030-09-13,200,3,13
CUST001995,2030-09-14,153,3,11
CUST002976,2030-09-15,81,7,7
CUST008195,2030-09-16,104,3,1
CUST002703,2030-09-17,178,5,15
CUST005059,2030-09-18,61,3,9
CUST000946,2030-09-19,163,1,5
CUST001603,2030-09-20,101,4,6
CUST005037,2030-09-21,114,3,6
CUST002701,2030-09-22,159,5,6
CUST007070,2030-09-23,221,9,7
CUST001335,2030-09-24,76,6,15
CUST005062,2030-09-25,31,2,10
CUST004797,2030-09-26,24,3,4
CUST009538,2030-09-27,67,2,5
CUST007975,2030-09-28,146,4,3
CUST007317,2030-09-29,34,5,19
CUST000751,2030-09-30,161,6,1
CUST008722,2030-10-01,20,3,15
CUST005615,2030-10-02,129,7,15
CUST002227,2030-10-03,131,8,19
CUST001845,2030-10-04,56,6,17
CUST007616,2030-10-05,91,8,4
CUST002934,2030-10-06,231,1,15
CUST001817,2030-10-07,56,9,15
CUST000736,2030-10-08,178,9,10
CUST003220,2030-10-09,25,8,7
CUST000126,2030-10-10,186,6,1
CUST004395,2030-10-11,49,4,14
CUST003737,2030-10-12,20,2,10
CUST003163,2030-10-13,120,5,18
CUST000564,2030-10-14,101,4,5
CUST005773,2030-10-15,154,9,12
CUST007814,2030-10-16,164,2,12
CUST003810,2030-10-17,54,5,19
CUST009948,2030-10-18,65,7,1
CUST003081,2030-10-19,156,6,16
CUST001567,2030-10-20,223,2,5
CUST009724,2030-10-21,29,2,11
CUST008647,2030-10-22,12,9,13
CUST007880,2030-10-23,147,6,9
CUST003461,2030-10-24,138,7,1
CUST006787,2030-10-25,56,5,1
CUST000502,2030-10-26,72,9,17
CUST001154,2030-10-27,163,5,15
CUST008418,2030-10-28,219,6,3
CUST007753,2030-10-29,183,1,12
CUST004296,2030-10-30,17,9,5
CUST002189,2030-10-31,137,5,2
CUST002810,2030-11-01,111,7,10
CUST005087,2030-11-02,139,2,6
CUST007880,2030-11-03,231,3,5
CUST002832,2030-11-04,227,1,16
CUST006339,2030-11-05,139,3,13
CUST006546,2030-11-06,124,6,4
CUST001174,2030-11-07,52,6,16
CUST006658,2030-11-08,29,9,17
CUST008589,2030-11-09,69,8,10
CUST002901,2030-11-10,70,2,12
CUST004685,2030-11-11,12,4,12
CUST001262,2030-11-12,167,6,15
CUST009500,2030-11-13,84,1,10
CUST004072,2030-11-14,163,4,3
CUST008523,2030-11-15,97,5,2
CUST000098,2030-11-16,123,8,9
CUST004819,2030-11-17,232,1,4
CUST004179,2030-11-18,198,5,14
CUST005042,2030-11-19,175,9,18
CUST007612,2030-11-20,0,5,15
CUST001849,2030-11-21,61,7,5
CUST005416,2030-11-22,87,8,11
CUST004824,2030-11-23,189,7,18
CUST009796,2030-11-24,64,6,7
CUST008405,2030-11-25,125,7,10
CUST006305,2030-11-26,83,7,11
CUST007831,2030-11-27,110,6,3
CUST007957,2030-11-28,82,2,4
CUST002549,2030-11-29,155,8,16
CUST002660,2030-11-30,179,6,9
CUST005180,2030-12-01,149,9,3
CUST001510,2030-12-02,124,6,18
CUST008524,2030-12-03,132,4,5
CUST008716,2030-12-04,0,1,12
CUST005222,2030-12-05,87,2,5
CUST006206,2030-12-06,186,7,4
CUST006974,2030-12-07,104,7,14
CUST002012,2030-12-08,22,1,17
CUST006435,2030-12-09,166,3,19
CUST001514,2030-12-10,162,2,18
CUST005865,2030-12-11,71,6,3
CUST000756,2030-12-12,104,9,11
CUST002893,2030-12-13,8,8,17
CUST007404,2030-12-14,125,8,16
CUST009868,2030-12-15,55,2,15
CUST009578,2030-12-16,228,2,4
CUST002815,2030-12-17,111,6,10
CUST002048,2030-12-18,215,9,18
CUST008447,2030-12-19,209,2,1
CUST000998,2030-12-20,93,1,1
CUST005697,2030-12-21,82,1,8
CUST008484,2030-12-22,66,4,14
CUST008962,2030-12-23,59,6,3
CUST005090,2030-12-24,166,8,7
CUST009809,2030-12-25,225,3,9
CUST000450,2030-12-26,67,3,18
CUST003488,2030-12-27,190,1,9
CUST006006,2030-12-28,61,1,15
CUST005004,2030-12-29,165,9,14
CUST005220,2030-12-30,94,8,1
CUST007025,2030-12-31,233,7,16
CUST001035,2031-01-01,80,8,11
CUST007272,2031-01-02,30,7,8
CUST004270,2031-01-03,218,7,4
CUST000462,2031-01-04,109,9,19
CUST000801,2031-01-05,99,6,4
CUST000162,2031-01-06,230,3,7
CUST001133,2031-01-07,199,6,16
CUST006447,2031-01-08,70,9,9
CUST001195,2031-01-09,117,8,14
CUST004580,2031-01-10,130,7,8
CUST007625,2031-01-11,211,4,16
CUST002626,2031-01-12,146,5,16
CUST005839,2031-01-13,174,6,14
CUST004326,2031-01-14,112,9,18
CUST002458,2031-01-15,23,1,17
CUST002403,2031-01-16,185,8,7
CUST005887,2031-01-17,70,7,12
CUST005469,2031-01-18,229,9,4
CUST002534,2031-01-19,218,3,7
CUST005954,2031-01-20,154,9,2
CUST005140,2031-01-21,59,9,11
CUST004043,2031-01-22,166,1,17
CUST000381,2031-01-23,72,8,8
CUST008098,2031-01-24,157,2,3
CUST000580,2031-01-25,44,5,17
CUST004957,2031-01-26,223,9,2
CUST009370,2031-01-27,131,7,11
CUST000705,2031-01-28,170,6,2
CUST003027,2031-01-29,58,2,2
CUST005775,2031-01-30,210,3,14
CUST003459,2031-01-31,144,4,10
CUST009641,2031-02-01,172,9,8
CUST003382,2031-02-02,158,3,11
CUST006438,2031-02-03,13,3,9
CUST001616,2031-02-04,54,6,13
CUST007502,2031-02-05,186,3,15
CUST008391,2031-02-06,36,3,16
CUST001941,2031-02-07,193,2,9
CUST006873,2031-02-08,152,2,9
CUST005387,2031-02-09,139,4,2
CUST007996,2031-02-10,183,6,8
CUST008776,2031-02-11,64,4,17
CUST007271,2031-02-12,95,9,13
CUST001186,2031-02-13,159,9,4
CUST006724,2031-02-14,194,3,2
CUST004044,2031-02-15,162,7,1
CUST003255,2031-02-16,38,6,11
CUST004136,2031-02-17,229,4,14
CUST002051,2031-02-18,29,8,15
CUST005415,2031-02-19,153,4,3
CUST008375,2031-02-20,114,6,3
CUST001150,2031-02-21,154,9,15
CUST005451,2031-02-22,185,9,1
CUST006373,2031-02-23,156,9,2
CUST005337,2031-02-24,221,9,15
CUST001648,2031-02-25,204,4,7
CUST006222,2031-02-26,200,8,8
CUST007111,2031-02-27,82,7,1
CUST008181,2031-02-28,14,5,10
CUST000236,2031-03-01,109,2,2
CUST004888,2031-03-02,238,7,16
CUST007851,2031-03-03,78,8,13
CUST007905,2031-03-04,185,3,12
CUST004596,2031-03-05,219,5,9
CUST004191,2031-03-06,217,3,18
CUST000244,2031-03-07,228,7,11
CUST000532,2031-03-08,124,6,8
CUST004040,2031-03-09,110,2,15
CUST000923,2031-03-10,134,2,14
CUST001867,2031-03-11,224,8,2
CUST003833,2031-03-12,193,1,8
CUST005678,2031-03-13,79,3,15
CUST006174,2031-03-14,144,4,11
CUST004410,2031-03-15,219,3,12
CUST004356,2031-03-16,119,8,11
CUST008547,2031-03-17,73,6,12
CUST005820,2031-03-18,163,3,16
CUST005575,2031-03-19,199,9,14
CUST002208,2031-03-20,70,5,2
CUST007021,2031-03-21,192,5,5
CUST004123,2031-03-22,67,1,16
CUST003838,2031-03-23,5,7,16
CUST000513,2031-03-24,202,8,13
CUST006778,2031-03-25,74,3,1
CUST005276,2031-03-26,120,6,11
CUST009333,2031-03-27,75,1,12
CUST008792,2031-03-28,53,9,10
CUST003716,2031-03-29,186,3,6
CUST000855,2031-03-30,147,1,10
CUST001653,2031-03-31,104,1,12
CUST002583,2031-04-01,2,7,2
CUST000424,2031-04-02,118,9,13
CUST001909,2031-04-03,145,5,18
CUST003959,2031-04-04,80,7,1
CUST001435,2031-04-05,143,9,17
CUST008755,2031-04-06,140,6,3
CUST000450,2031-04-07,229,3,2
CUST004193,2031-04-08,12,1,10
CUST001038,2031-04-09,31,3,18
CUST008354,2031-04-10,67,9,3
CUST005494,2031-04-11,16,3,18
CUST001555,2031-04-12,8,4,2
CUST000876,2031-04-13,44,5,18
CUST003768,2031-04-14,99,2,3
CUST005487,2031-04-15,59,4,9
CUST000403,2031-04-16,194,6,10
CUST007620,2031-04-17,109,2,3
CUST004667,2031-04-18,120,7,1
CUST006713,2031-04-19,158,7,2
CUST002414,2031-04-20,195,4,6
CUST003072,2031-04-21,35,6,7
CUST001846,2031-04-22,108,8,5
CUST007926,2031-04-23,232,3,13
CUST006055,2031-04-24,174,6,4
CUST004765,2031-04-25,175,8,5
CUST002933,2031-04-26,229,7,6
CUST004648,2031-04-27,157,7,18
CUST008772,2031-04-28,194,4,19
CUST001134,2031-04-29,199,3,16
CUST003995,2031-04-30,175,7,9
CUST009380,2031-05-01,43,7,15
CUST002615,2031-05-02,18,9,4
CUST001411,2031-05-03,41,6,19
CUST005881,2031-05-04,143,1,2
CUST008382,2031-05-05,210,5,5
CUST006867,2031-05-06,47,3,8
CUST001401,2031-05-07,41,4,19
CUST003434,2031-05-08,238,5,7
CUST007512,2031-05-09,19,2,4
CUST006494,2031-05-10,8,9,13
CUST003381,2031-05-11,71,8,3
CUST009996,2031-05-12,4,2,16
CUST000041,2031-05-13,33,1,2
CUST005407,2031-05-14,144,1,17
CUST004404,2031-05-15,153,2,19
CUST003927,2031-05-16,184,4,16
CUST002142,2031-05-17,137,7,6
CUST003192,2031-05-18,89,5,7
CUST003185,2031-05-19,191,8,12
CUST002392,2031-05-20,31,3,1
CUST004383,2031-05-21,95,9,19
CUST009946,2031-05-22,177,3,6
CUST001621,2031-05-23,200,1,14
CUST005318,2031-05-24,158,8,11
CUST009638,2031-05-25,89,4,19
CUST000107,2031-05-26,184,9,5
CUST008828,2031-05-27,234,1,1
CUST005996,2031-05-28,223,6,3
CUST004793,2031-05-29,134,3,17
CUST009004,2031-05-30,194,5,2
CUST006803,2031-05-31,15,4,5
CUST005116,2031-06-01,189,2,2
CUST005332,2031-06-02,118,6,16
CUST001036,2031-06-03,77,1,13
CUST000724,2031-06-04,94,1,1
CUST002528,2031-06-05,239,9,15
CUST002348,2031-06-06,172,5,18
CUST004906,2031-06-07,216,9,5
CUST000006,2031-06-08,57,7,17
CUST008473,2031-06-09,60,6,5
CUST007918,2031-06-10,30,2,17
CUST001101,2031-06-11,124,1,4
CUST002980,2031-06-12,27,5,17
CUST008142,2031-06-13,53,9,14
CUST008448,2031-06-14,6,5,7
CUST000556,2031-06-15,82,3,15
CUST006646,2031-06-16,135,5,11
CUST009622,2031-06-17,2,6,19
